PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
FRANK MURRAY,37.38,63.04,43.48,20.00,46.88,56.52,33.81,53.91
LIGHTHOUSE BAPTIST,35.48,56.94,33.33,28.57,43.75,62.61,33.55,59.86
SAINT FRANCIS,43.75,46.15,72.41,0.00,61.54,66.04,42.86,63.74
FIRST BAPTIST CHURCH,47.37,76.92,60.00,100.0,65.00,67.21,52.35,66.11
WILMINGTON ISLAND,57.97,54.72,57.45,0.00,65.62,58.56,35.82,56.60
WILMINGTON ISLAND,66.67,69.09,53.33,80.00,35.29,68.49,48.55,67.10
GUARD HOUSE COMM,100.0,61.90,60.00,100.0,42.86,67.01,54.46,65.96
TYBEE IS SCH CAFE,66.67,43.48,35.29,0.00,45.45,63.64,41.05,61.64
ST PETERS EPISCOPAL,51.61,61.29,50.00,0.00,80.00,73.54,59.88,72.04
SKID IS PRES CHURCH,60.87,41.67,46.67,100.0,63.64,75.28,69.23,74.19
SKID METHODIST CH,58.33,80.00,66.67,0.00,57.14,74.80,80.73,74.82
SKIDAWAY ISLAND STAT,38.89,90.00,91.67,100.0,50.00,73.48,66.99,72.98
BARTLETT MIDDLE,55.56,49.21,22.22,100.0,42.86,47.42,27.63,46.85
SENIOR CITIZEN CENTER,33.33,39.19,28.57,0.00,28.57,35.61,19.48,36.25
BUTLER PRESBYTERIAN,50.00,44.74,10.00,25.00,25.00,25.45,22.73,41.93
LIBERTY CITY,0.00,58.29,40.00,25.00,35.29,34.62,25.00,56.09
SEED CHURCH,10.00,45.67,10.56,0.00,23.08,22.64,18.44,35.57
ELKS LODGE,11.11,47.48,22.86,50.00,33.33,40.80,23.08,41.41
SAVANNAH PRIMITIVE,55.00,51.35,32.26,20.00,24.24,49.92,30.83,48.31
JONESVILLE BAPT CH,40.00,48.56,12.90,0.00,36.59,39.67,25.98,45.87
LARGO-TIBET ELEMENTA,33.33,49.45,20.54,28.57,38.78,43.49,28.40,44.47
WHITE BLUFF,40.91,47.56,32.35,50.00,61.29,53.74,30.60,48.32
WINDSOR FOREST,61.54,65.29,38.46,100.0,48.15,69.35,43.75,66.30
CRUSADER COMMUNITY,38.24,62.75,42.67,0.00,37.21,62.87,41.67,59.31
WINDSOR HALL,33.33,54.33,37.10,50.00,17.24,53.36,32.89,50.89
THE LIGHT CHURCH,43.48,42.56,39.13,50.00,13.33,53.09,23.71,46.87
SAVANNAH COMMONS,33.33,51.26,30.77,0.00,41.03,44.02,22.83,45.29
TRINITY LUTHERAN,33.68,50.98,34.34,50.00,37.33,56.76,31.41,51.55
GEORGETOWN,45.54,59.51,42.03,36.36,48.61,55.59,34.45,54.10
BAMBOO FARMS,31.58,54.67,26.15,12.50,36.47,34.60,29.60,41.58
GARDEN CITY SENIOR,16.67,38.20,25.71,16.67,35.29,58.12,21.01,46.99
PB EDWARDS,66.67,45.20,25.93,33.33,28.57,51.12,28.07,47.47
LAKE SHORE COMMUNITY,19.05,58.61,43.82,50.00,37.14,41.46,27.63,48.38
WOODLAWN BAPTIST,14.29,47.54,22.22,16.67,33.33,44.37,23.73,42.89
POOLER CITY HALL,21.28,54.65,25.17,42.86,37.50,46.05,29.79,45.22
ROTHWELL BAPTIST,28.50,52.03,26.85,23.08,36.73,45.77,27.77,43.33
BLOOMINGDALE,57.89,47.13,12.90,20.00,42.86,49.03,26.47,46.29
SAVANNAH HOLY,29.41,51.09,27.55,0.00,27.03,43.44,24.66,42.63
PROGRESSIVE REC CTR,23.88,55.42,29.02,16.67,35.94,38.97,24.59,42.85
SEVENTH DAY ADV CHR,23.15,58.08,29.68,40.00,35.48,34.76,30.92,40.28
POOLER CHURCH,25.13,59.21,26.72,18.18,34.78,43.97,31.89,45.52
SOUTHSIDE FIRE,46.09,76.73,62.50,50.00,48.65,64.46,53.21,63.55
COASTAL CATHEDRAL,25.36,57.89,35.02,27.78,40.20,42.83,33.43,47.84
RICE CREEK SCHOOL,57.89,59.36,33.77,37.50,51.85,49.76,28.66,50.21
CIVIC CENTER,33.33,23.41,39.22,0.00,29.73,33.85,24.75,28.85
HELLENIC CENTER,23.81,40.89,44.26,57.14,42.22,47.31,36.89,43.85
SILK HOPE BAPTIST,37.50,44.06,17.86,50.00,14.29,50.74,19.35,45.44
WEST BROAD STREET,33.33,34.60,0.00,0.00,18.52,33.33,32.14,33.89
TOMPKINS RECREATION,25.00,44.57,27.27,33.33,29.41,32.69,24.66,42.27
WOODVILLE-TOMPKINS,0.00,49.91,75.00,0.00,0.00,30.00,15.38,46.71
RESURRECTION OF OUR,0.00,47.44,11.11,0.00,5.88,22.50,23.85,44.53
MOSES JACKSON,0.00,49.20,33.33,0.00,18.75,20.59,23.40,46.29
CARVER HEIGHTS COMM,40.00,48.89,12.50,0.00,30.00,20.00,23.85,46.25
BUTLER ELEMENTARY SC,0.00,61.83,100.0,50.00,40.00,81.82,40.62,60.89
BEACH HIGH SCHOOL,20.00,42.53,26.53,50.00,13.33,28.48,28.46,35.37
SAVANNAH CHRISTIAN S,100.0,24.15,18.84,0.00,33.33,36.66,16.51,30.30
GARDEN CITY REC CTR,25.00,44.50,17.65,14.29,28.57,34.62,21.92,40.45
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,35.18,49.83,32.57,30.10,38.13,55.80,33.18,50.62
