PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
FE,55.14,68.51,0.0,62.61
FG,54.12,68.95,0.0,62.89
FJ,37.23,48.95,0.0,43.47
FK,48.47,67.23,0.0,58.95
FL,36.84,51.44,100.0,45.25
FM,46.33,56.77,25.0,51.98
GA,63.47,64.22,50.0,63.92
GB,49.21,58.17,0.0,54.0
GC,48.86,60.9,0.0,55.3
GD,47.51,51.82,0.0,49.85
GF,37.0,52.72,100.0,46.08
HA,43.88,54.94,0.0,49.86
HB,55.03,57.46,0.0,56.33
HC,61.46,64.08,100.0,62.86
HF,55.46,57.02,0.0,56.29
HG,71.87,73.99,0.0,72.93
HH,47.05,63.38,50.0,56.2
HI,52.95,55.2,100.0,54.16
IA,48.08,57.73,0.0,53.25
IB,34.91,46.23,0.0,40.28
JA,72.77,74.7,50.0,73.73
JB,42.9,51.84,20.0,47.41
KA,39.73,54.82,0.0,47.94
KB,70.62,72.25,0.0,71.45
KC,58.02,71.17,0.0,64.8
KD,61.22,71.34,25.0,66.74
KE,44.75,59.58,40.0,52.84
KG,71.01,73.72,100.0,72.43
LA,70.47,73.37,0.0,71.96
LB,60.32,60.98,50.0,60.66
LC,49.39,52.9,0.0,51.09
LD,36.73,53.31,0.0,46.72
LE,66.09,68.24,0.0,67.22
LH,40.37,55.11,0.0,49.09
LV,70.83,78.14,0.0,74.6
MA,44.94,59.71,0.0,53.05
MB,53.09,64.24,0.0,58.77
MC,39.83,57.87,0.0,50.43
MD,45.45,59.24,0.0,52.71
ME,52.72,60.75,0.0,57.11
MF,53.46,67.32,0.0,61.22
MG,65.73,69.46,0.0,67.82
MH,72.34,72.21,0.0,72.27
MI,37.36,49.87,0.0,44.6
MJ,43.9,46.74,50.0,45.42
MK,51.03,60.8,0.0,56.42
ML,43.7,58.05,0.0,51.26
MN,32.28,42.29,0.0,37.69
MO,34.77,48.58,0.0,42.23
MP,52.52,63.41,0.0,58.36
MQ,70.69,73.16,0.0,71.96
MR,55.78,71.72,0.0,64.3
MS,69.94,71.36,0.0,70.69
MT,58.39,68.42,0.0,63.5
MU,67.71,69.72,0.0,68.75
MV,53.57,68.08,0.0,61.62
MW,51.84,60.47,100.0,56.95
MZ,31.41,49.03,50.0,42.02
NB,47.94,55.08,0.0,52.02
NC,46.5,55.9,0.0,51.6
ND,67.29,73.05,50.0,70.35
NF,49.24,54.54,0.0,51.98
OA,69.96,70.76,0.0,70.36
OB,46.03,51.3,0.0,48.48
OK,67.92,76.23,0.0,72.37
OV,44.19,59.94,25.0,53.08
PA,35.5,50.15,25.0,43.4
PB,49.77,59.0,0.0,55.19
PC,49.95,63.8,0.0,57.56
PE,64.52,74.42,0.0,70.89
PF,41.29,46.99,0.0,44.32
PG,63.52,70.16,0.0,67.27
PH,52.37,62.12,0.0,57.56
PI,36.49,49.5,50.0,44.0
PN,38.58,53.35,0.0,46.75
PR,41.5,61.92,0.0,54.06
RA,49.69,65.21,0.0,58.47
RC,49.93,66.48,0.0,58.97
RD,69.06,73.6,0.0,71.57
RE,35.98,46.38,0.0,41.81
RF,49.92,64.35,0.0,57.97
RG,36.64,50.37,0.0,44.3
RH,41.87,61.53,20.0,52.95
RI,60.55,69.28,0.0,65.42
RJ,52.34,61.22,0.0,56.93
RK,44.69,59.27,0.0,53.03
RL,54.89,67.26,0.0,61.63
RM,49.91,63.49,0.0,57.61
RN,73.19,76.23,0.0,74.86
SA,74.15,77.55,0.0,75.93
SB,64.55,64.72,50.0,64.63
SC,47.9,61.37,0.0,55.45
SD,53.98,64.52,0.0,59.93
SE,56.58,59.36,33.33,58.01
SF,61.89,67.5,0.0,64.58
SG,55.84,68.74,0.0,62.78
SH,71.66,72.69,100.0,72.21
SI,28.93,33.21,0.0,31.32
SJ,29.01,39.24,0.0,34.8
SK,55.87,68.0,0.0,62.81
SL,31.26,47.7,0.0,41.01
SM,58.43,70.73,0.0,65.27
SN,67.94,70.59,0.0,69.37
SO,47.39,63.14,0.0,56.74
SP,38.24,52.1,0.0,45.89
SQ,42.62,51.18,0.0,47.64
SR,37.62,56.67,0.0,48.08
SS,55.84,68.54,0.0,62.86
ST,53.78,65.79,0.0,60.32
SU,44.3,57.32,0.0,51.47
SV,51.79,64.67,0.0,58.81
SW,44.9,59.26,0.0,53.86
TA,49.96,64.46,0.0,57.79
TC,39.98,63.31,100.0,52.24
TF,64.17,69.2,0.0,66.85
TG,70.19,71.06,0.0,70.61
TH,56.63,63.75,0.0,60.61
VB,60.04,67.01,0.0,63.82
WA,40.69,57.38,0.0,49.75
WB,60.13,69.66,0.0,65.45
WD,42.03,54.6,0.0,49.41
WF,70.59,75.22,50.0,73.1
WG,43.03,59.25,0.0,52.13
WI,55.97,60.72,0.0,58.48
WJ,53.78,58.17,100.0,56.06
WK,36.32,49.11,25.0,43.42
WL,70.12,71.71,0.0,70.95
WN,58.43,68.44,0.0,63.87
YA,56.82,66.79,0.0,62.41
TOTAL,52.34,61.11,18.63,57.11
