PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
RESURRECTION OF OUR,0.00,16.63,6.67,0.00,0.00,2.50,6.86,15.50
MOSES JACKSON,0.00,15.93,0.00,0.00,0.00,2.94,3.33,14.57
CARVER HEIGHTS COMM,0.00,16.74,0.00,0.00,0.00,8.82,6.61,15.78
BUTLER ELEMENTARY SC,0.00,28.25,0.00,0.00,60.00,16.67,10.34,27.45
BEACH HIGH SCHOOL,0.00,13.20,2.17,0.00,0.00,4.14,4.62,8.79
SAVANNAH CHRISTIAN S,0.00,3.80,0.00,0.00,0.00,8.48,2.02,6.03
GARDEN CITY REC CTR,25.00,15.29,4.65,0.00,6.67,5.03,4.51,13.01
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,4.95,16.67,5.04,7.25,8.12,17.64,7.56,15.90
