PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
ML,3.370,5.790,0.00,4.680
MN,3.790,4.780,0.00,4.340
MO,1.430,3.520,0.00,2.600
MP,3.820,6.650,0.00,5.410
MQ,0.500,0.530,0.00,0.520
MR,7.400,10.45,0.00,9.120
MS,0.470,0.570,0.00,0.520
MT,1.560,2.930,0.00,2.260
MU,12.52,11.25,0.00,11.84
MV,13.09,17.42,0.00,15.46
MW,2.570,2.900,0.00,2.760
MZ,2.790,4.510,0.00,3.880
NB,3.430,5.430,0.00,4.560
NC,6.330,9.380,0.00,8.030
ND,3.690,3.880,0.00,3.800
NF,0.690,0.750,0.00,0.720
OA,4.110,3.330,0.00,3.710
OB,1.660,1.730,0.00,1.700
OK,2.750,3.490,0.00,3.160
OV,2.920,4.090,0.00,3.600
PA,2.150,3.950,0.00,3.200
PB,0.220,0.680,0.00,0.500
PC,3.850,5.440,0.00,4.750
PE,24.04,27.39,0.00,26.24
PF,0.630,0.960,0.00,0.810
PG,4.390,4.490,0.00,4.450
PH,6.860,7.650,0.00,7.280
PI,3.470,4.600,0.00,4.140
PN,1.440,1.960,0.00,1.740
PR,5.150,7.600,0.00,6.710
RA,4.530,6.850,0.00,5.890
RC,3.220,6.840,0.00,5.240
RD,5.010,7.010,0.00,6.110
RE,4.930,6.710,0.00,5.940
RF,2.910,4.760,0.00,3.990
RG,3.280,4.800,0.00,4.160
RH,3.880,6.430,0.00,5.360
RI,8.910,10.59,0.00,9.850
RJ,8.550,12.96,0.00,10.91
RK,3.210,6.370,0.00,5.060
RL,4.990,6.640,0.00,5.920
RM,3.950,5.780,0.00,5.000
RN,4.050,5.740,0.00,5.020
SA,3.620,4.400,0.00,4.040
SB,2.400,3.390,0.00,2.940
SC,7.170,8.230,0.00,7.770
SD,6.660,9.730,0.00,8.420
SE,5.030,4.450,0.00,4.720
SF,3.240,3.770,0.00,3.490
SG,6.750,12.15,0.00,9.790
SH,4.170,4.750,0.00,4.470
SI,2.050,2.290,0.00,2.190
SJ,1.550,2.330,0.00,2.010
SK,12.22,14.21,0.00,13.36
SL,2.370,4.150,0.00,3.470
SM,11.22,13.96,0.00,12.78
SN,15.02,17.60,0.00,16.42
SO,5.850,7.980,0.00,7.130
SP,3.960,6.610,0.00,5.490
SQ,5.880,7.150,0.00,6.590
SR,2.690,4.860,0.00,3.920
SS,7.040,11.19,0.00,9.340
ST,8.370,11.20,0.00,9.960
SU,8.120,10.96,0.00,9.760
SV,7.670,9.410,0.00,8.640
TA,2.300,4.810,0.00,3.680
TC,4.060,7.750,0.00,6.110
TF,2.800,3.510,0.00,3.170
TG,1.450,0.740,0.00,1.060
TH,2.210,2.750,0.00,2.520
VB,10.05,10.36,0.00,10.22
WA,2.860,5.960,0.00,4.630
WB,8.780,10.00,0.00,9.470
WC,1.540,2.410,0.00,2.000
WD,5.110,7.400,0.00,6.530
WF,4.790,5.430,0.00,5.140
WG,4.220,6.170,0.00,5.360
WI,4.400,4.740,0.00,4.580
WJ,3.100,2.310,0.00,2.690
WK,3.300,4.230,0.00,3.820
WL,1.550,0.930,0.00,1.220
WN,10.53,12.56,0.00,11.66
YA,5.780,8.870,0.00,7.530
TOTAL,4.260,5.710,0.00,5.070
