PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
SUGAR HILL G,50.64,74.43,58.25,100.0,63.83,71.68,60.0,68.91
SUWANEE F,46.25,66.96,65.91,50.0,66.38,73.73,54.53,65.57
LAWRENCEVILLE L,53.66,65.74,58.11,58.33,58.97,69.49,55.28,64.19
LAWRENCEVILLE M,55.17,65.02,61.41,28.57,47.59,57.21,50.57,60.15
BAYCREEK G,53.26,70.89,66.45,57.14,62.35,68.51,56.33,67.47
BAYCREEK H,58.82,70.09,62.07,50.0,76.39,72.94,56.21,70.01
BAYCREEK I,56.15,63.65,61.49,60.0,56.25,69.97,53.02,64.39
BERKSHIRE Q,65.81,60.2,67.68,66.67,71.88,74.88,57.82,70.39
GOODWINS I,59.31,72.86,70.54,33.33,64.91,75.1,57.08,71.29
DULUTH K,36.16,44.08,40.91,33.33,44.34,47.17,37.01,42.33
HARBINS C,70.37,70.7,69.57,100.0,72.97,75.07,60.4,72.49
ROCKYCREEK C,55.38,71.03,65.93,100.0,54.08,72.24,58.09,69.2
LAWRENCEVILLE N,41.18,56.35,55.5,85.71,53.57,62.68,45.56,57.38
PUCKETTS D,43.48,69.49,62.01,50.0,64.18,72.0,58.97,68.25
SUWANEE G,54.35,66.61,58.49,60.0,62.5,67.27,55.27,64.24
BAYCREEK J,66.04,67.86,59.26,33.33,54.12,67.67,51.48,65.51
88888,inf,300.0,100.0,0.0,0.0,inf,0.0,300.0
99999,0.0,4.55,0.0,0.0,0.0,0.0,0.0,2.38
TOTAL,49.53,61.45,57.39,53.47,56.74,69.58,49.69,62.81
